data set,fold,shrinkage,depth,accuracy
yelp_small,1,0.6,6,0.34375
yelp_small,1,0.6,8,0.34375
yelp_small,2,0.05,2,0.25396825396825395
yelp_small,2,0.05,4,0.23809523809523808
yelp_small,2,0.05,6,0.23809523809523808
yelp_small,2,0.05,8,0.23809523809523808
yelp_small,2,0.2,2,0.23809523809523808
yelp_small,2,0.2,4,0.23809523809523808
yelp_small,2,0.2,6,0.23809523809523808
yelp_small,2,0.2,8,0.23809523809523808
yelp_small,2,0.4,2,0.25396825396825395
yelp_small,2,0.4,4,0.25396825396825395
yelp_small,2,0.4,6,0.25396825396825395
yelp_small,2,0.4,8,0.23809523809523808
yelp_small,2,0.6,2,0.25396825396825395
yelp_small,2,0.6,4,0.25396825396825395
yelp_small,2,0.6,6,0.25396825396825395
yelp_small,2,0.6,8,0.25396825396825395
yelp_small,3,0.05,2,0.25396825396825395
yelp_small,3,0.05,4,0.23809523809523808
yelp_small,3,0.05,6,0.23809523809523808
yelp_small,3,0.05,8,0.23809523809523808
yelp_small,3,0.2,2,0.2698412698412698
yelp_small,3,0.2,4,0.25396825396825395
yelp_small,3,0.2,6,0.25396825396825395
yelp_small,3,0.2,8,0.25396825396825395
yelp_small,3,0.4,2,0.25396825396825395
yelp_small,3,0.4,4,0.25396825396825395
yelp_small,3,0.4,6,0.25396825396825395
yelp_small,3,0.4,8,0.25396825396825395
yelp_small,3,0.6,2,0.25396825396825395
yelp_small,3,0.6,4,0.2698412698412698
yelp_small,3,0.6,6,0.25396825396825395
yelp_small,3,0.6,8,0.25396825396825395
yelp_small,4,0.05,2,0.2222222222222222
yelp_small,4,0.05,4,0.2222222222222222
yelp_small,4,0.05,6,0.2222222222222222
yelp_small,4,0.05,8,0.2222222222222222
yelp_small,4,0.2,2,0.2222222222222222
yelp_small,4,0.2,4,0.2222222222222222
yelp_small,4,0.2,6,0.2222222222222222
yelp_small,4,0.2,8,0.2222222222222222
yelp_small,4,0.4,2,0.2222222222222222
yelp_small,4,0.4,4,0.2222222222222222
yelp_small,4,0.4,6,0.2222222222222222
yelp_small,4,0.4,8,0.2222222222222222
yelp_small,4,0.6,2,0.2222222222222222
yelp_small,4,0.6,4,0.20634920634920634
yelp_small,4,0.6,6,0.2222222222222222
yelp_small,4,0.6,8,0.2222222222222222
yelp_small,5,0.05,2,0.2698412698412698
yelp_small,5,0.05,4,0.2857142857142857
yelp_small,5,0.05,6,0.2857142857142857
yelp_small,5,0.05,8,0.2857142857142857
yelp_small,5,0.2,2,0.2698412698412698
yelp_small,5,0.2,4,0.2857142857142857
yelp_small,5,0.2,6,0.2857142857142857
yelp_small,5,0.2,8,0.2857142857142857
yelp_small,5,0.4,2,0.25396825396825395
yelp_small,5,0.4,4,0.2857142857142857
yelp_small,5,0.4,6,0.2857142857142857
yelp_small,5,0.4,8,0.2857142857142857
yelp_small,5,0.6,2,0.2698412698412698
yelp_small,5,0.6,4,0.2857142857142857
yelp_small,5,0.6,6,0.2857142857142857
yelp_small,5,0.6,8,0.2857142857142857
yelp_small,6,0.05,2,0.25396825396825395
yelp_small,6,0.05,4,0.25396825396825395
yelp_small,6,0.05,6,0.25396825396825395
yelp_small,6,0.05,8,0.23809523809523808
yelp_small,6,0.2,2,0.25396825396825395
yelp_small,6,0.2,4,0.23809523809523808
yelp_small,6,0.2,6,0.25396825396825395
yelp_small,6,0.2,8,0.25396825396825395
yelp_small,6,0.4,2,0.25396825396825395
yelp_small,6,0.4,4,0.23809523809523808
yelp_small,6,0.4,6,0.23809523809523808
yelp_small,6,0.4,8,0.23809523809523808
yelp_small,6,0.6,2,0.25396825396825395
yelp_small,6,0.6,4,0.25396825396825395
yelp_small,6,0.6,6,0.23809523809523808
yelp_small,6,0.6,8,0.25396825396825395
yelp_small,7,0.05,2,0.15873015873015872
yelp_small,7,0.05,4,0.14285714285714285
yelp_small,7,0.05,6,0.14285714285714285
yelp_small,7,0.05,8,0.15873015873015872
yelp_small,7,0.2,2,0.15873015873015872
yelp_small,7,0.2,4,0.15873015873015872
yelp_small,7,0.2,6,0.15873015873015872
yelp_small,7,0.2,8,0.15873015873015872
yelp_small,7,0.4,2,0.15873015873015872
yelp_small,7,0.4,4,0.15873015873015872
yelp_small,7,0.4,6,0.15873015873015872
yelp_small,7,0.4,8,0.15873015873015872
yelp_small,7,0.6,2,0.14285714285714285
yelp_small,7,0.6,4,0.15873015873015872
yelp_small,7,0.6,6,0.15873015873015872
yelp_small,7,0.6,8,0.15873015873015872
yelp_small,8,0.05,2,0.25396825396825395
yelp_small,8,0.05,4,0.25396825396825395
yelp_small,8,0.05,6,0.25396825396825395
yelp_small,8,0.05,8,0.25396825396825395
yelp_small,8,0.2,2,0.25396825396825395
yelp_small,8,0.2,4,0.25396825396825395
yelp_small,8,0.2,6,0.25396825396825395
yelp_small,8,0.2,8,0.25396825396825395
yelp_small,8,0.4,2,0.25396825396825395
yelp_small,8,0.4,4,0.20634920634920634
yelp_small,8,0.4,6,0.23809523809523808
yelp_small,8,0.4,8,0.23809523809523808
yelp_small,8,0.6,2,0.23809523809523808
yelp_small,8,0.6,4,0.2222222222222222
yelp_small,8,0.6,6,0.23809523809523808
yelp_small,8,0.6,8,0.25396825396825395
yelp_small,9,0.05,2,0.25396825396825395
yelp_small,9,0.05,4,0.25396825396825395
yelp_small,9,0.05,6,0.2857142857142857
yelp_small,9,0.05,8,0.25396825396825395
yelp_small,9,0.2,2,0.23809523809523808
yelp_small,9,0.2,4,0.30158730158730157
yelp_small,9,0.2,6,0.2698412698412698
yelp_small,9,0.2,8,0.2698412698412698
yelp_small,9,0.4,2,0.25396825396825395
yelp_small,9,0.4,4,0.2698412698412698
yelp_small,9,0.4,6,0.2698412698412698
yelp_small,9,0.4,8,0.2698412698412698
yelp_small,9,0.6,2,0.25396825396825395
yelp_small,9,0.6,4,0.2698412698412698
yelp_small,9,0.6,6,0.2698412698412698
yelp_small,9,0.6,8,0.2698412698412698
